iter	Passed	Remaining
761	988	308
762	989	307
763	990	305
764	991	304
765	992	303
766	993	301
767	994	300
768	995	299
769	996	297
770	997	296
771	998	294
772	999	293
773	1000	292
774	1001	290
775	1002	289
776	1003	288
777	1005	286
778	1006	285
779	1007	284
780	1008	282
781	1009	281
782	1010	280
783	1011	278
784	1012	277
785	1013	275
786	1014	274
787	1015	273
788	1016	271
789	1017	270
790	1018	269
791	1020	267
792	1021	266
793	1022	265
794	1023	263
795	1024	262
796	1025	261
797	1026	259
798	1027	258
799	1028	257
800	1029	255
801	1030	254
802	1031	253
803	1032	251
804	1032	250
805	1033	248
806	1035	247
807	1036	246
808	1037	244
809	1038	243
810	1039	242
811	1040	240
812	1041	239
813	1042	238
814	1043	236
815	1044	235
816	1045	234
817	1046	232
818	1047	231
819	1048	230
820	1049	228
821	1050	227
822	1051	226
823	1052	224
824	1053	223
825	1054	222
826	1055	220
827	1056	219
828	1057	218
829	1058	216
830	1059	215
831	1060	214
832	1061	212
833	1062	211
834	1063	210
835	1065	208
836	1066	207
837	1067	206
838	1068	204
839	1069	203
840	1070	202
841	1071	201
842	1072	199
843	1073	198
844	1074	197
845	1075	195
846	1076	194
847	1077	193
848	1078	191
849	1079	190
850	1080	189
851	1081	187
852	1082	186
853	1083	185
854	1085	184
855	1086	182
856	1087	181
857	1088	180
858	1089	178
859	1090	177
860	1093	176
861	1095	175
862	1096	174
863	1097	172
864	1098	171
865	1099	170
866	1100	168
867	1101	167
868	1102	166
869	1103	164
870	1105	163
871	1107	162
872	1108	161
873	1109	159
874	1110	158
875	1111	157
876	1112	156
877	1113	154
878	1114	153
879	1116	152
880	1117	150
881	1118	149
882	1119	148
883	1120	147
884	1121	145
885	1122	144
886	1123	143
887	1124	141
888	1125	140
889	1126	139
890	1127	137
891	1129	136
892	1130	135
893	1131	134
894	1131	132
895	1133	131
896	1134	130
897	1135	128
898	1136	127
899	1137	126
900	1138	125
901	1139	123
902	1141	122
903	1142	121
904	1143	120
905	1144	118
906	1145	117
907	1146	116
908	1147	114
909	1148	113
910	1149	112
911	1150	111
912	1151	109
913	1152	108
914	1153	107
915	1154	105
916	1155	104
917	1156	103
918	1157	102
919	1158	100
920	1159	99
921	1160	98
922	1161	96
923	1162	95
924	1163	94
925	1164	93
926	1165	91
927	1166	90
928	1167	89
929	1168	87
930	1170	86
931	1171	85
932	1172	84
933	1173	82
934	1174	81
935	1175	80
936	1176	79
937	1177	77
938	1179	76
939	1180	75
940	1181	74
941	1182	72
942	1183	71
943	1184	70
944	1185	68
945	1186	67
946	1187	66
947	1188	65
948	1190	63
949	1191	62
950	1192	61
951	1193	60
952	1194	58
953	1195	57
954	1196	56
955	1198	55
956	1202	54
957	1204	52
958	1205	51
959	1206	50
960	1208	49
961	1210	47
962	1213	46
963	1214	45
964	1217	44
965	1219	42
966	1220	41
967	1221	40
968	1222	39
969	1224	37
970	1227	36
971	1228	35
972	1230	34
973	1231	32
974	1233	31
975	1234	30
976	1235	29
977	1236	27
978	1237	26
979	1238	25
980	1239	24
981	1240	22
982	1241	21
983	1242	20
984	1243	18
985	1244	17
986	1245	16
987	1247	15
988	1248	13
989	1249	12
990	1250	11
991	1251	10
992	1252	8
993	1254	7
994	1255	6
995	1256	5
996	1257	3
997	1258	2
998	1259	1
999	1260	0
